,place,beer,name,ratings,score,style,style_name,style_genre
10532,25381,272525,Father Thames,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10533,7092,44641,Prize Fighter,2,3.31,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10534,7092,14159,Stronghold,1,4.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10535,203,53735,Suffolk Springer,14,3.59,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10536,14002,56768,Cathedral Great Tom,1,3.68,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10537,14002,230713,Little John,1,3.61,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10538,14002,35618,Olde Home Wrecker,3,3.75,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10539,43679,271766,Icknield,1,3.74,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10540,54300,380053,Winter Warrior,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10541,868,157145,Headmaster's Christmas Sermon,1,3.64,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10542,6902,74095,Gadds' No 5,6,3.54,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10543,7944,107632,Bad Elf (4.5% ABV),2,3.33,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10544,7944,71711,Oxfordshire Blue,9,3.69,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10545,138,3687,1698 Kentish Strong Ale,92,3.62,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10546,138,26931,ASDA Gentleman Jack Strong Ale,18,3.2,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10547,138,1606,Bishops Finger,295,3.66,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10548,138,152198,Gentleman James,2,3.66,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10549,1530,10277,Dorothy Goodbody's Our Glass,48,3.41,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10550,13296,100883,Cerberus,1,3.4,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10551,21721,87829,Jubilee Ale 2012,1,3.67,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10552,20791,144576,Vintage 2014 ESB,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10553,7036,149876,Brewers Dozen,1,3.69,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10554,7036,31853,Daffy's Elixir,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10555,7036,31863,Eve (Wicked Women Series),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10556,7036,31859,Jezebel (Wicked Women Series),3,2.89,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10557,7036,31858,Lily Langtry (Wicked Women Series),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10558,7036,31861,Lugrezia (Wicked Women Series),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10559,7036,31860,Mata Hari (Wicked Women Series),25,3.34,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10560,7036,31862,Medusa (Wicked Women Series),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10561,7036,31857,Nell Gwynn (Wicked Women Series),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10562,7036,31854,Rutterkin,2,3.05,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10563,10450,28003,Jurassic Ale,5,3.22,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10564,19532,69029,Duck’s Folly,1,4.1,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10565,19532,65129,Fuggle Dee Dum,6,3.75,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10566,27134,85229,Seven Stone Weakling,1,3.68,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10567,27134,90013,Stone Cold,1,3.18,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10568,6560,20469,Old Chimneys Natterjack Premium Ale,1,4.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10569,6560,262476,Scarlet Pimpernel,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10570,6560,198766,Scarlet Tiger,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10571,13456,29093,Malton Ryedale Champion,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10572,11437,23799,45,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10573,9,39942,Whitbread English Ale Stock Bitter,1,2.81,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10574,14003,31012,Cavalier Red,1,3.68,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10575,13473,29190,Dr. Hexter's Healer,4,4.08,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10576,13473,76826,Fortnum & Mason Christmas Ale,2,3.35,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10577,13473,102909,Heavy Horses,1,3.25,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10578,3345,11425,Spingo Special,2,3.96,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10579,1306,354180,The Cranborne Poacher,3,3.27,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10580,10156,28777,Hematite,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10581,807,2572,Batemans XXXB,144,3.86,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10582,807,102918,Black Pepper,5,3.55,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10583,807,140596,Mocha Amaretto,8,3.39,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10584,13273,28622,Veralum Farmers Delight,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10585,13273,28623,Veralum Farmers Joy,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10586,33468,107359,Reckless Danger,1,3.83,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10587,45461,327684,Summit Ruby Ale,1,3.38,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10588,1303,9118,Jennings Sneck Lifter,61,3.78,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10589,1303,15131,Red Breast,7,3.63,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10590,6274,12114,Linfit Leadboiler,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10591,6274,12113,Linfit Old Eli,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10592,188,96522,McEwan's Signature,7,3.3,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10593,188,83396,Merman XXX,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10594,10460,58835,Tawny No 3,1,4.3,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10595,12981,27803,Nappa Scar,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10596,1417,12197,Emmerdale,9,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10597,1417,11328,Golden Sheep Pale Ale,54,3.54,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10598,779,101887,Adnams Barley Mow,1,3.4,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10599,779,4687,Adnams Broadside,465,3.87,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10600,779,7615,Adnams SSB (Suffolk Special Bitter),141,3.86,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10601,779,9259,Adnams Suffolk Extra Ale,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10602,779,337659,Marks and Spencer Suffolk Bitter,2,3.27,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10603,779,221008,Prop Hop,1,3.75,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10604,71,219,Fuller's ESB,3035,4.06,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10605,71,366988,Fuller's Past Masters 1981 ESB,6,3.95,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10606,71,21710,Fuller's Special Edition ESB,11,4.64,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10607,71,310040,Fullers & Friends Rebirth,16,3.85,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10608,71,24160,No 1 Ale (ESB Extra),0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10609,47267,253500,Ham 69,1,3.75,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10610,29174,114563,Autonomous (Collaboration With 1884 Dock Street Kitchen),1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10611,29174,86080,Extra Special,2,3.61,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10612,6577,21268,Ice Vice,1,4.48,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10613,6577,65172,Shugborough Lordship's Own,1,3.95,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10614,6577,82879,Titanic 1912,1,3.62,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10615,6577,23226,Titanic Captain Smiths,14,3.83,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10616,6577,31355,Titanic Hidden Depths,1,4.01,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10617,18856,113921,Silly Rucker,1,3.69,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10618,1653,12739,Wickwar Old Arnold,3,3.15,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10619,10453,350474,ESB,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10620,7096,15939,Firing Squad,1,4.35,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10621,14934,95159,Dark And Delicious,1,3.58,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10622,36455,143171,T.O.C.,1,4.03,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10623,4889,73302,Stronghart,3,3.4,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10624,4889,169104,Strongheart,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10625,2760,168588,Ringwood Dark Ale,3,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10626,16038,130614,Bolt Head,1,3.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10627,16038,102908,Bravo Zulu,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10628,11082,190978,Bitter Descent,2,3.76,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10629,25429,79953,Urban Dusk,4,3.21,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10630,3392,13295,Ballards Wassail,6,3.43,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10631,13393,165426,Crofters,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10632,19531,224727,Cheeky Pheasant,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10633,3052,98569,Hooky Diamond Reserve,1,4.13,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10634,3052,7269,Old Hooky,120,3.72,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10635,38440,165406,Restoration Ale,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10636,4425,44054,John Smiths Winner's Tipple,2,3.05,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10637,748,20263,Firebox,5,3.56,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10638,748,37428,RCH Steam Pole,1,3.73,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10639,6984,26635,Smuggler's Ale,2,4.55,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10640,11440,40256,Bunny Boiler,1,4.15,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10641,6985,25560,Hadda's Head Banger,2,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10642,53505,361734,Tor Ale,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10643,13090,69545,Cribyn,1,2.2,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10644,13090,37779,Winter Beacon,1,3.65,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10645,5049,10656,Gem,86,3.78,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10646,40373,219282,Vermont ESB,2,3.86,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10647,40373,222016,Winter - Range ESB,1,3.87,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10648,6872,18656,Osprey Strong Ale,1,3.81,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10649,13900,35305,Warrior,3,3.53,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10650,8593,74287,Struggling Monkey,1,3.19,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10651,29225,83272,One Off,1,4.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10652,34189,194216,Dis-Mantle,1,3.43,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10653,12537,28406,Slater's Supreme,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10654,27915,317457,XT 25 Xmas Ale,1,3.54,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10655,14239,74628,Lumberjack,4,3.39,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10656,15191,34219,Allendale Wolf,2,3.97,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10657,9054,26134,Chimera Gold,1,4.22,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10658,164,305731,Georgian Dragon,1,4.22,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10659,29831,85000,Abbey Ale,2,3.62,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10660,28243,81322,Empire Ale,1,4.03,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10661,3614,42425,Redbrook,1,3.45,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10662,29365,87128,Rowton Meteorite,1,3.5,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10663,30420,108023,Extra Special Ale,1,2.81,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10664,6907,56051,Comfortably Numb,2,3.91,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10665,6907,282862,Old Drag,1,3.43,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10666,6907,15700,Stupidly Happy,0,0.0,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10667,13295,116559,War Horse,1,3.31,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10668,13295,59171,World Cup 2010 Kickin' Off,1,4.03,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
10669,3396,195558,Wee Heavy,1,3.64,77,Scotch Ale/ Wee Heavy,Strong Ales
10670,118,402,Skull Splitter,2247,4.08,77,Scotch Ale/ Wee Heavy,Strong Ales
10671,37154,189253,Isotope,1,4.44,77,Scotch Ale/ Wee Heavy,Strong Ales
10672,36381,157770,Cherry Scotch Ale,0,0.0,77,Scotch Ale/ Wee Heavy,Strong Ales
10673,148,153285,Belhaven 90/~ Wee Heavy,183,4.07,77,Scotch Ale/ Wee Heavy,Strong Ales
10674,148,37671,Belhaven Dunbar Strong Ruby Ale,2,3.57,77,Scotch Ale/ Wee Heavy,Strong Ales
10675,148,79,Wee Heavy,1075,4.06,77,Scotch Ale/ Wee Heavy,Strong Ales
10676,479,40698,Watneys Scotch Ale,1,3.45,77,Scotch Ale/ Wee Heavy,Strong Ales
10677,46,151,Old Jock Ale,150,3.91,77,Scotch Ale/ Wee Heavy,Strong Ales
10678,28772,110038,Cromarty / Tempest Cone Head,2,3.94,77,Scotch Ale/ Wee Heavy,Strong Ales
10679,10753,39350,Islay Nerabus Ale,7,3.99,77,Scotch Ale/ Wee Heavy,Strong Ales
10680,31624,307577,Don't Worry Bee Heavy,1,3.84,77,Scotch Ale/ Wee Heavy,Strong Ales
10681,32445,233308,Loch Ness Seven,1,4.08,77,Scotch Ale/ Wee Heavy,Strong Ales
10682,28752,107895,Old Parochial,11,4.04,77,Scotch Ale/ Wee Heavy,Strong Ales
10683,28752,345553,Positive Education,1,4.0,77,Scotch Ale/ Wee Heavy,Strong Ales
10684,28752,208942,Tempest / Brewdog Honey Jamaican Me Ginger,0,0.0,77,Scotch Ale/ Wee Heavy,Strong Ales
10685,28752,283074,The Old Fashioned,3,4.1,77,Scotch Ale/ Wee Heavy,Strong Ales
10686,12142,146218,Auchentoshan Festival Ale 2012,1,3.5,77,Scotch Ale/ Wee Heavy,Strong Ales
10687,13029,112455,Thornbridge Double Scotch Ale,9,4.17,77,Scotch Ale/ Wee Heavy,Strong Ales
10688,577,17010,Wee Beast (Cuillin Beast),88,3.61,77,Scotch Ale/ Wee Heavy,Strong Ales
10689,16315,76502,Abstrakt AB:07,14,3.55,77,Scotch Ale/ Wee Heavy,Strong Ales
10690,16315,126347,Bourbon Baby,54,3.8,77,Scotch Ale/ Wee Heavy,Strong Ales
10691,16315,86731,BrewDog / Ballast Point San Diego Scotch Ale,19,4.14,77,Scotch Ale/ Wee Heavy,Strong Ales
10692,16315,80281,"Dogma (7,4%)",207,3.97,77,Scotch Ale/ Wee Heavy,Strong Ales
10693,16315,108913,Misspent Youth,2,2.62,77,Scotch Ale/ Wee Heavy,Strong Ales
10694,16315,105931,Santa Paws,72,3.58,77,Scotch Ale/ Wee Heavy,Strong Ales
10695,16315,76464,Scotch Ale,6,3.21,77,Scotch Ale/ Wee Heavy,Strong Ales
10696,16315,144931,Stoater Scotch Ale,2,4.5,77,Scotch Ale/ Wee Heavy,Strong Ales
10697,664,98996,McEwan's Scotch Ale,113,3.95,77,Scotch Ale/ Wee Heavy,Strong Ales
10698,32635,279998,Conger Tun Ale,2,4.21,77,Scotch Ale/ Wee Heavy,Strong Ales
10699,29882,187837,Half N Half Ale,2,3.48,77,Scotch Ale/ Wee Heavy,Strong Ales
10700,3393,70742,Export Scotch Ale,8,4.33,77,Scotch Ale/ Wee Heavy,Strong Ales
10701,3393,190164,Small Batch Export Scotch Ale,1,3.7,77,Scotch Ale/ Wee Heavy,Strong Ales
10702,25434,315621,Buxton / Fierce Beer - Nippy Sweetie,2,3.88,77,Scotch Ale/ Wee Heavy,Strong Ales
10703,25434,336711,Buxton Brewery/ Cromarty Brewing Cranachan,3,4.07,77,Scotch Ale/ Wee Heavy,Strong Ales
10704,3404,33468,Berserker Export Pale Ale,7,3.57,77,Scotch Ale/ Wee Heavy,Strong Ales
10705,31221,152046,Fortunas Gift,2,3.56,77,Scotch Ale/ Wee Heavy,Strong Ales
10706,27945,153896,Oak Aged Wee Heavy,1,3.83,77,Scotch Ale/ Wee Heavy,Strong Ales
10707,27945,199171,Oak Aged Wee Heavy (Sherry Barrel Aged),1,4.0,77,Scotch Ale/ Wee Heavy,Strong Ales
10708,32261,237179,Cookie Monster,1,3.92,77,Scotch Ale/ Wee Heavy,Strong Ales
10709,9,31354,Campbell's Scotch Ale,9,3.04,77,Scotch Ale/ Wee Heavy,Strong Ales
10710,40375,359727,Realeza Export,1,4.18,77,Scotch Ale/ Wee Heavy,Strong Ales
10711,40375,252397,The Wolf Of Glen Moray,3,3.73,77,Scotch Ale/ Wee Heavy,Strong Ales
10712,40375,264866,The Wolf Of Glen Moray - Port Cask Finish,1,3.54,77,Scotch Ale/ Wee Heavy,Strong Ales
10713,40375,270100,Werewolf,1,3.68,77,Scotch Ale/ Wee Heavy,Strong Ales
10714,40375,193430,Wolf,6,4.01,77,Scotch Ale/ Wee Heavy,Strong Ales
10715,3400,56052,Knockendoch,3,3.62,77,Scotch Ale/ Wee Heavy,Strong Ales
10716,188,4895,Douglas Scotch Ale,9,4.13,77,Scotch Ale/ Wee Heavy,Strong Ales
10717,188,6466,Edinburgh Tattoo Strong Ale,3,4.23,77,Scotch Ale/ Wee Heavy,Strong Ales
10718,188,7407,Gordon Finest Gold Blond,11,3.65,77,Scotch Ale/ Wee Heavy,Strong Ales
10719,188,13584,Gordon Highland Scotch Ale (John Martin N.V.),34,3.81,77,Scotch Ale/ Wee Heavy,Strong Ales
10720,188,18719,MacAndrew's Scotch Ale,9,4.1,77,Scotch Ale/ Wee Heavy,Strong Ales
10721,188,1275,McEwan's Scotch Ale,739,3.8,77,Scotch Ale/ Wee Heavy,Strong Ales
10722,32996,102257,Scotch,1,3.5,77,Scotch Ale/ Wee Heavy,Strong Ales
10723,24,36,Traquair House Ale,1099,4.16,77,Scotch Ale/ Wee Heavy,Strong Ales
10724,24,5501,Traquair House Ale 1000th Brew,3,3.91,77,Scotch Ale/ Wee Heavy,Strong Ales
10725,24,652,Traquair Jacobite,942,4.14,77,Scotch Ale/ Wee Heavy,Strong Ales
10726,10453,302302,Barrel Aged Wee Heavy,1,3.75,77,Scotch Ale/ Wee Heavy,Strong Ales
10727,10453,350469,Cognac Wee Heavy,0,0.0,77,Scotch Ale/ Wee Heavy,Strong Ales
10728,10272,229248,Innis & Gunn Bourbon Aged Dark Ale,81,3.93,77,Scotch Ale/ Wee Heavy,Strong Ales
10729,10272,229932,Innis & Gunn Fired Oak Scotch Ale,22,3.74,77,Scotch Ale/ Wee Heavy,Strong Ales
10730,10272,213926,Innis & Gunn Rum Finish Oak Aged Beer,32,3.85,77,Scotch Ale/ Wee Heavy,Strong Ales
10731,10272,39258,Rum Cask Oak Aged Beer,1393,3.82,77,Scotch Ale/ Wee Heavy,Strong Ales
10732,10272,136661,Rum Finish,40,3.71,77,Scotch Ale/ Wee Heavy,Strong Ales
10733,33087,180372,Eighty Shilling,3,3.26,77,Scotch Ale/ Wee Heavy,Strong Ales
10734,3410,38211,Ca' Canny,2,3.94,77,Scotch Ale/ Wee Heavy,Strong Ales
10735,426,1270,Scotch Ale,4,3.64,77,Scotch Ale/ Wee Heavy,Strong Ales
10736,5062,35601,Scotch Ale,105,3.99,77,Scotch Ale/ Wee Heavy,Strong Ales
10737,5062,78112,The Historic Malt Expression Export Ale,5,3.96,77,Scotch Ale/ Wee Heavy,Strong Ales
10738,8396,368014,Earache: World's Shortest Album,1,5.0,47,Winter Warmer,Dark Ales
10739,8396,28772,Winter Warrant,1,3.5,47,Winter Warmer,Dark Ales
10740,3401,34657,Blizzard,1,3.5,47,Winter Warmer,Dark Ales
10741,5050,27358,Everards Sleighbell,2,3.44,47,Winter Warmer,Dark Ales
10742,2298,27083,Red Devil,1,3.26,47,Winter Warmer,Dark Ales
10743,52946,361772,Santa's Blotto,0,0.0,47,Winter Warmer,Dark Ales
10744,806,8202,Seasonal Ale,1,4.23,47,Winter Warmer,Dark Ales
10745,118,87828,Clootie Dumpling,18,3.64,47,Winter Warmer,Dark Ales
10746,118,21550,White Christmas,1,3.58,47,Winter Warmer,Dark Ales
10747,1310,29673,Thames Festive Ale,3,3.33,47,Winter Warmer,Dark Ales
